"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier"
"Saturated First Stage",-0.274226949664716,0.278691562688216,0.391983713408107,-0.00134246208141493,0.390240769041061,1000,0.5,479,0.2395,-0.00162205756327384,0.390240769041061
"Forest",-5.72020476015645,2.31886202588937,5.3197877442068e-09,-0.228088221938613,0.0102012593660566,1000,0.5,386,0.193,-0.348311268351237,0.0102012593660566
"Saturated First Stage",-2.17644618314962,1.22195459726889,0.0148788427138465,-0.349315205451863,0.110862398518817,1000,0.5,288,0.144,-0.348311268351237,0.110862398518817
"Forest",-1.15025898409694,3.51780051730249,0.125018609360687,0.399026753753533,0.000217569668266525,1000,0.5,134,0.067,0.287690467877842,0.125018609360687
"Saturated First Stage",-0.47285344034899,1.14333495361282,0.318210986785396,0.287539333471768,0.126449773923466,1000,0.5,126,0.063,0.287690467877842,0.318210986785396
"Forest",-4.27071872323307,4.51281465430856,9.74220120500676e-06,0.322286560698395,3.19864622020226e-06,1000,0.5,384,0.192,0.290456832514917,9.74220120500676e-06
"Saturated First Stage",-3.24075946970481,3.99109975543928,0.000615931129985923,0.298277096018018,3.2883803836147e-05,1000,0.5,419,0.2095,0.290456832514917,0.000615931129985923
"Forest",-4.12669758468607,5.30597185711463,1.84004912722477e-05,0.0094195919614208,5.60371247519878e-08,1000,0.5,499,0.2495,-0.0237975576670564,5.60371247519878e-08
"Saturated First Stage",-3.00172807209147,2.91608041284415,0.00137593605132332,-0.0214646500985458,0.00177229565869071,1000,0.5,474,0.237,-0.0237975576670564,0.00177229565869071
"Forest",-1.05365779951722,3.51607826170999,0.146019808143506,0.57794751008078,0.000218985931162188,1000,0.5,91,0.0455,0.509289733833117,0.146019808143506
"Saturated First Stage",-0.749236728524342,1.8064108197554,0.226946259838987,0.509756660017227,0.0354270963825491,1000,0.5,112,0.056,0.509289733833117,0.226946259838987
"Forest",-3.74926224178284,3.17249869812197,8.86777757086885e-05,0.0279551540068991,0.000755666184658924,1000,0.5,519,0.2595,-0.0176010187179067,0.000755666184658924
"Saturated First Stage",-1.87096358396806,1.8557650434079,0.0308224675801337,-0.0165581176704471,0.0317435275882605,1000,0.5,483,0.2415,-0.0176010187179067,0.0317435275882605
"Forest",-2.00198627159397,2.69247169008475,0.0226431040227883,0.0944172580126494,0.00354622783240201,1000,0.5,452,0.226,0.0264810234792667,0.0226431040227883
"Saturated First Stage",-1.68591654168076,1.7925623777211,0.0460634881491859,0.0262183264323247,0.0365214633448225,1000,0.5,480,0.24,0.0264810234792667,0.0460634881491859
"Forest",-1.64132176593193,3.45703954251275,0.0503653201064256,0.319445881211662,0.000273072351635259,1000,0.5,225,0.1125,0.268441251270939,0.0503653201064256
"Saturated First Stage",-0.831628846677517,1.40677832233514,0.20290950650046,0.269305535752621,0.079746566257732,1000,0.5,249,0.1245,0.268441251270939,0.20290950650046
"Forest",-3.64224586549728,2.84217599720424,0.000135134874036543,0.145283191717716,0.00224033744500459,1000,0.5,384,0.192,0.108229871782789,0.000135134874036543
"Saturated First Stage",-2.1181245664018,2.31800240185036,0.0172065922147632,0.10855764428243,0.0102245952618267,1000,0.5,453,0.2265,0.108229871782789,0.0172065922147632
"Forest",-2.05238862376634,3.80994781805205,0.020065954619371,0.464480285538043,6.9498062919344e-05,1000,0.5,343,0.1715,0.418140135941138,0.020065954619371
"Saturated First Stage",-0.387365143198178,1.641265213581,0.34928458264229,0.4181272663101,0.0503711868873069,1000,0.5,149,0.0745,0.418140135941138,0.34928458264229
"Forest",-2.24278543551669,2.80330200604062,0.0124553270593989,0.0524259661640285,0.00252911396288298,1000,0.5,415,0.2075,0.125055574514472,0.0124553270593989
"Saturated First Stage",-0.514071491856513,0.841007740076411,0.303658365955795,0.124380140228564,0.200171799155303,1000,0.5,311,0.1555,0.125055574514472,0.303658365955795
"Forest",-1.98448375572656,2.13731637224408,0.0236009686084201,0.0721500070013034,0.0162861340517638,1000,0.5,421,0.2105,0.0488066403275967,0.0236009686084201
"Saturated First Stage",-0.832538518144467,0.946753432441457,0.202652915789156,0.0490736867816955,0.171882218026462,1000,0.5,436,0.218,0.0488066403275967,0.202652915789156
"Forest",-1.67188990221039,5.11599398630196,0.0472730171728404,0.434123145885702,1.56046501784605e-07,1000,0.5,201,0.1005,0.325283860722547,0.0472730171728404
"Saturated First Stage",-0.621218794724136,1.47927251006187,0.267299339563533,0.32331483620941,0.0695337484429798,1000,0.5,167,0.0835,0.325283860722547,0.267299339563533
"Forest",-2.48594759688237,3.2146326904824,0.0064603495044478,0.300734941454431,0.000653057667834725,1000,0.5,306,0.153,0.402119997953204,0.0064603495044478
"Saturated First Stage",-1.07022691172536,1.88817858921924,0.142389017935809,0.400861179959565,0.0295009895848038,1000,0.5,225,0.1125,0.402119997953204,0.142389017935809
"Forest",-2.9734630875367,2.35141589783531,0.00147229910765116,-0.178533665535595,0.00935105846197977,1000,0.5,286,0.143,-0.215491819711163,0.00935105846197977
"Saturated First Stage",-1.6246884996718,1.17421804913267,0.0522736243505536,-0.215463768435703,0.120153849165816,1000,0.5,338,0.169,-0.215491819711163,0.120153849165816
"Forest",-2.55064568877551,3.69170938701625,0.00537617869255753,-0.0849410383119666,0.000111375951958761,1000,0.5,424,0.212,-0.0712059125047989,0.000111375951958761
"Saturated First Stage",-1.77128498754622,1.54584136102915,0.0384104659483997,-0.0716194243274381,0.0610714426138428,1000,0.5,453,0.2265,-0.0712059125047989,0.0610714426138428
"Forest",-2.74705919706661,3.93348304511607,0.0030066139992254,0.0549098259084686,4.1861873585138e-05,1000,0.5,510,0.255,0.0839484542093466,0.0030066139992254
"Saturated First Stage",-1.71683211516923,2.02704292399271,0.0431613173352821,0.0848137983117036,0.0213290115519725,1000,0.5,468,0.234,0.0839484542093466,0.0431613173352821
"Forest",-4.7104292706969,3.38062671016144,1.23597788649628e-06,-0.00451586408847572,0.000361603605581645,1000,0.5,500,0.25,0.00482450382684091,1.23597788649628e-06
"Saturated First Stage",-1.587584721553,1.60422375282187,0.056349792052941,0.00601542409278079,0.0543323704068895,1000,0.5,503,0.2515,0.00482450382684091,0.056349792052941
"Forest",-3.28553649467392,2.19807751381538,0.000508941777086237,-0.223195025829108,0.0139717913132274,1000,0.5,356,0.178,-0.25451536972798,0.0139717913132274
"Saturated First Stage",-1.24299149303572,0.620939570008266,0.107082633867033,-0.254221628179734,0.267319692206517,1000,0.5,234,0.117,-0.25451536972798,0.267319692206517
"Forest",-2.14759877585654,3.71310049290361,0.0158728213803624,0.125744750415889,0.000102367771845725,1000,0.5,431,0.2155,0.164949758068353,0.0158728213803624
"Saturated First Stage",-0.594854359969159,0.938422350277727,0.276038378472794,0.165273331465685,0.174013702210617,1000,0.5,266,0.133,0.164949758068353,0.276038378472794
"Forest",-3.09102403167781,3.20660474049174,0.000997337447619299,-0.0242265274946617,0.000671557000777185,1000,0.5,418,0.209,-0.177624162808882,0.000671557000777185
"Saturated First Stage",-2.52973434794314,2.11494271048359,0.0057845349672968,-0.176823979437105,0.0172174151930733,1000,0.5,405,0.2025,-0.177624162808882,0.0172174151930733
"Forest",-3.02247327467026,2.76046322951305,0.00125359110209399,-0.347648455297699,0.00288597275612827,1000,0.5,206,0.103,-0.345238156767551,0.00288597275612827
"Saturated First Stage",-2.22282048437301,1.29490529315177,0.0132265604949843,-0.346236954578711,0.0976764511552302,1000,0.5,303,0.1515,-0.345238156767551,0.0976764511552302
"Forest",-2.19175257650244,5.5266862461192,0.0141986885480879,0.323357798535561,1.63167901583524e-08,1000,0.5,330,0.165,0.323077740026778,0.0141986885480879
"Saturated First Stage",-1.35298747967807,2.14093932904328,0.0881842579970137,0.325361126457373,0.016139465512107,1000,0.5,306,0.153,0.323077740026778,0.0881842579970137
"Forest",-2.4064415294674,3.61382392904787,0.00805439122744894,0.332084843800152,0.000150856995353449,1000,0.5,327,0.1635,0.345920254470852,0.00805439122744894
"Saturated First Stage",-1.17933584601711,2.0822493678799,0.119273901759474,0.345383484417654,0.0186598490367181,1000,0.5,293,0.1465,0.345920254470852,0.119273901759474
"Forest",-1.82640946315873,2.86999137352699,0.0338943037476484,-0.0100303680798538,0.0020524149872776,1000,0.5,481,0.2405,0.0871306224543305,0.0338943037476484
"Saturated First Stage",-0.619995628526056,0.984918835899788,0.267701669799773,0.0876329025640264,0.162331970182722,1000,0.5,494,0.247,0.0871306224543305,0.267701669799773
"Forest",-3.81514488483311,2.4274848848253,6.80515272221708e-05,-0.00541558353910404,0.00760196018725663,1000,0.5,487,0.2435,0.00845280650995724,6.80515272221708e-05
"Saturated First Stage",-1.10032735213905,1.1032667465441,0.135728496020986,0.00837166264231747,0.134955671493253,1000,0.5,498,0.249,0.00845280650995724,0.135728496020986
"Forest",-3.48622950705631,3.1113588682779,0.000244940261836378,-0.0135054493791086,0.00093114234313885,1000,0.5,524,0.262,-0.04999867671741,0.00093114234313885
"Saturated First Stage",-1.98658273479969,1.82996256534133,0.0236219983432573,-0.0481894050440348,0.033627768365011,1000,0.5,485,0.2425,-0.04999867671741,0.033627768365011
"Forest",-3.6910058005113,6.32428313160659,0.000111684521549717,0.0660214278137889,1.27205437937758e-10,1000,0.5,465,0.2325,0.0939746641996673,0.000111684521549717
"Saturated First Stage",-2.51574073920753,2.94148406567131,0.00601777926721217,0.0956996466749953,0.00163321823746501,1000,0.5,501,0.2505,0.0939746641996673,0.00601777926721217
"Forest",-3.75495095254824,3.74539934480927,8.66877131682863e-05,0.077452370881943,9.00535245998791e-05,1000,0.5,414,0.207,0.0570856875050288,8.66877131682863e-05
"Saturated First Stage",-2.14544877614227,2.2713711092352,0.0160798348278712,0.0580193874710378,0.0115622609137889,1000,0.5,468,0.234,0.0570856875050288,0.0160798348278712
"Forest",-3.700650793171,3.51666873881496,0.000107523621960306,-0.0378230026485827,0.00021849939731268,1000,0.5,603,0.3015,0.00791152365505924,0.000107523621960306
"Saturated First Stage",-1.84875847662427,1.9954443897626,0.0323953512105161,0.00525117279541424,0.022997216808275,1000,0.5,488,0.244,0.00791152365505924,0.0323953512105161
"Forest",-1.87293153449978,3.2250402665561,0.0305389199703787,0.280509668657313,0.000629774759172764,1000,0.5,275,0.1375,0.244431663883526,0.0305389199703787
"Saturated First Stage",-1.3067827806321,1.83527038411175,0.095794981363635,0.244310622155802,0.0332328184672384,1000,0.5,314,0.157,0.244431663883526,0.095794981363635
"Forest",-4.55888640035609,1.61260148687245,2.57127886087233e-06,-0.578228623338767,0.0534155576254731,1000,0.5,121,0.0605,-0.598139203017255,0.0534155576254731
"Saturated First Stage",-1.90415138624772,0.641712500269448,0.0285900756350476,-0.59978946169314,0.260529935693255,1000,0.5,54,0.027,-0.598139203017255,0.260529935693255
"Forest",-3.65925014173138,3.80563051525846,0.000126477169471375,0.362796156580651,7.07217015630184e-05,1000,0.5,281,0.1405,0.323327377880129,0.000126477169471375
"Saturated First Stage",-1.34310536749792,2.3326932467077,0.0897728370107155,0.321715674866071,0.00983212544820712,1000,0.5,377,0.1885,0.323327377880129,0.0897728370107155
"Forest",-3.01164623534797,3.17090398349583,0.00129917607793545,-0.00329039879084225,0.000759826820090461,1000,0.5,467,0.2335,0.000610785051212207,0.00129917607793545
"Saturated First Stage",-1.98928565116965,1.85086290368633,0.0234722589125445,-4.1337615576326e-05,0.0320946393664281,1000,0.5,501,0.2505,0.000610785051212207,0.0234722589125445
"Forest",-3.60777416515151,4.57910849886835,0.000154417561171418,0.055293753500464,2.33480970031978e-06,1000,0.5,425,0.2125,0.040930785251321,0.000154417561171418
"Saturated First Stage",-2.28213251712173,2.39777608166336,0.0113464861067005,0.0408298393743273,0.00824747263770843,1000,0.5,492,0.246,0.040930785251321,0.0113464861067005
"Forest",-4.35203154828174,3.64595124322978,6.744092353616e-06,-0.0393956397995275,0.000133202243901958,1000,0.5,454,0.227,-0.0573424044768044,0.000133202243901958
"Saturated First Stage",-2.91617994689162,2.76499667041117,0.00181170414442885,-0.0581180107377146,0.00284616884135149,1000,0.5,480,0.24,-0.0573424044768044,0.00284616884135149
"Forest",-3.39864036880388,1.84928480336178,0.000338608507145051,-0.448313767445304,0.0322083494591271,1000,0.5,256,0.128,-0.44821445221282,0.0322083494591271
"Saturated First Stage",-1.28554419930534,0.160841439322821,0.0994514046692483,-0.448652092811427,0.43610914312857,1000,0.5,14,0.007,-0.44821445221282,0.43610914312857
"Forest",-4.06399895501326,3.03147558827599,2.41195208425515e-05,0.116553034849079,0.00121680799050706,1000,0.5,416,0.208,0.103196439869953,2.41195208425515e-05
"Saturated First Stage",-1.05912526465066,1.33126365882013,0.144900536540382,0.103633719263911,0.0915511357494691,1000,0.5,414,0.207,0.103196439869953,0.144900536540382
"Forest",-4.55634746517133,2.442927534983,2.60254032174692e-06,0.0365750408665027,0.00728433111465854,1000,0.5,530,0.265,-0.0339245721342892,0.00728433111465854
"Saturated First Stage",-1.44241979900709,1.37430929212746,0.0747501332151475,-0.0333077517146832,0.0846728413935876,1000,0.5,481,0.2405,-0.0339245721342892,0.0846728413935876
"Forest",-4.99418399126361,2.8823539542505,2.95425247621559e-07,-0.0892362524466049,0.00197358033213758,1000,0.5,520,0.26,-0.139715293294311,0.00197358033213758
"Saturated First Stage",-1.51037194225233,1.19557440576773,0.0656338188141925,-0.14138797292777,0.115931342118512,1000,0.5,393,0.1965,-0.139715293294311,0.115931342118512
"Forest",-2.48538822428775,1.36170430116375,0.00647051099198274,-0.400048038254892,0.0866456116605064,1000,0.5,118,0.059,-0.287060716387025,0.0866456116605064
"Saturated First Stage",-1.33485400890906,0.592789042744641,0.0911155092258083,-0.286589541874835,0.276661170825504,1000,0.5,202,0.101,-0.287060716387025,0.276661170825504
"Forest",-1.73426762763489,3.50821865224135,0.0414353042753101,0.460078092252497,0.000225559056702216,1000,0.5,216,0.108,0.555699177377126,0.0414353042753101
"Saturated First Stage",-1.14342353626283,2.38186388281489,0.126569599138585,0.556260078464916,0.00861263157822366,1000,0.5,164,0.082,0.555699177377126,0.126569599138585
"Forest",-4.21848543084821,2.62843018306603,1.22974430053735e-05,-0.11347653681142,0.00428899808788081,1000,0.5,426,0.213,-0.119242100074915,0.00428899808788081
"Saturated First Stage",-3.11697904581564,2.83591133844651,0.000939919218875595,-0.116220019915544,0.00228475647298577,1000,0.5,455,0.2275,-0.119242100074915,0.00228475647298577
"Forest",-4.68706086437443,3.32767382488179,1.38578280659396e-06,-0.551104778408069,0.00043787167922047,1000,0.5,207,0.1035,-0.508416215234065,0.00043787167922047
"Saturated First Stage",-2.76195821016068,1.56939127260737,0.00292597039725736,-0.509021246214876,0.0582783981900798,1000,0.5,257,0.1285,-0.508416215234065,0.0582783981900798
"Forest",-3.00292534793205,2.66549451842286,0.00133699007473758,0.0378469755183173,0.00384375924770195,1000,0.5,447,0.2235,0.00982405818228026,0.00133699007473758
"Saturated First Stage",-0.852578657227217,0.870647420381367,0.197049604993553,0.00982692874654166,0.191973347914155,1000,0.5,481,0.2405,0.00982405818228026,0.197049604993553
"Forest",-3.45631729771088,2.66954613218867,0.00027380514831021,-0.0724995252526508,0.00379769192570478,1000,0.5,505,0.2525,-0.0572269498921669,0.00379769192570478
"Saturated First Stage",-1.92910529265878,1.8593707704721,0.0270016811637408,-0.0579769737120744,0.0314873009800096,1000,0.5,467,0.2335,-0.0572269498921669,0.0314873009800096
"Forest",-1.69580218062877,4.14279003915657,0.044961674696574,0.106221930814054,1.71553017814705e-05,1000,0.5,463,0.2315,0.0406618730918042,0.044961674696574
"Saturated First Stage",-2.21708255285743,2.34821682209914,0.0134219912224337,0.0387755613556762,0.00943176843481366,1000,0.5,477,0.2385,0.0406618730918042,0.0134219912224337
"Forest",-2.8564719050083,2.74841497262578,0.00214188957169717,-0.0181037565666289,0.00299420823324817,1000,0.5,519,0.2595,0.0224164913298994,0.00214188957169717
"Saturated First Stage",-1.87746372607639,1.94354104704839,0.0303741993190867,0.0233210935265196,0.0259754104534078,1000,0.5,498,0.249,0.0224164913298994,0.0303741993190867
"Forest",-2.3192398837021,3.30412665930023,0.0101910165068972,0.0144916523270152,0.000476363889642438,1000,0.5,479,0.2395,0.0682961599054966,0.0101910165068972
"Saturated First Stage",-1.10789562724664,1.35800780051444,0.13408799249107,0.0687711086662167,0.0872306044909079,1000,0.5,485,0.2425,0.0682961599054966,0.13408799249107
"Forest",-3.09817182659039,2.33195908856113,0.000973592477179126,-0.034316805133682,0.00985142174794924,1000,0.5,516,0.258,-0.0647300945119874,0.00985142174794924
"Saturated First Stage",-2.44264348293039,2.34382163500637,0.0073770440593543,-0.0625808168280758,0.0095436484898457,1000,0.5,479,0.2395,-0.0647300945119874,0.0095436484898457
"Forest",-6.50462619075834,1.71220457233542,3.89434057956011e-11,-0.527603055357267,0.0434294875651299,1000,0.5,157,0.0785,-0.634509565803325,0.0434294875651299
"Saturated First Stage",-1.6778566459736,0.0418575942883449,0.0468453583267173,-0.634788692453528,0.483306110802348,1000,0.5,5,0.0025,-0.634509565803325,0.483306110802348
"Forest",-2.90274000940439,2.3346717359159,0.00184956795439938,-0.126949066704441,0.00978028793848611,1000,0.5,378,0.189,-0.108671036419138,0.00978028793848611
"Saturated First Stage",-1.85012291535219,1.55154406747637,0.0322968257300271,-0.110524135004921,0.0603856776459743,1000,0.5,440,0.22,-0.108671036419138,0.0603856776459743
"Forest",-4.02061136310259,1.73894896261665,2.90236502094721e-05,-0.36792728275702,0.0410218703438569,1000,0.5,240,0.12,-0.369099242011726,0.0410218703438569
"Saturated First Stage",-1.25452732423976,0.301639947846317,0.10497324884819,-0.368680120036817,0.381463275796807,1000,0.5,57,0.0285,-0.369099242011726,0.381463275796807
